Date,Close/Last,Volume,Open,High,Low
02/18/2016,34.28,33448,34.91,35.73,33.8
02/17/2016,34.5,39947,32.37,34.96,31.84
02/16/2016,32.18,48086,33.91,35.53,31.94
02/12/2016,33.36,553,32.73,33.19,32.56
02/11/2016,30.06,35926,30.89,31.35,29.94
02/10/2016,30.84,30678,30.89,31.9,30.36
02/09/2016,30.32,28880,33.08,33.55,30.28
02/08/2016,32.88,27373,33.95,34.67,32.78
02/05/2016,34.06,34491,34.44,35.13,33.81
02/04/2016,34.46,37556,35.25,35.82,34.16
02/03/2016,35.04,50985,32.56,35.48,32.31
02/02/2016,32.72,37771,34.24,34.32,32.24
02/01/2016,34.24,36603,35.88,36.3,33.92
01/29/2016,34.74,678,34.17,35,33.61
01/28/2016,33.89,55695,32.91,35.83,32.58
01/27/2016,33.1,48446,31.03,33.5,30.84
01/26/2016,31.8,49621,30,32.72,29.28
01/25/2016,30.5,39130,32.18,32.8,30
01/22/2016,32.18,58539,29.68,32.29,29.3
01/21/2016,29.25,53863,27.95,29.83,27.3
01/20/2016,27.88,38347,28.94,28.97,27.11
01/19/2016,28.76,59466,28.8,30.32,27.67
01/15/2016,28.94,1013,28.8,28.85,27.67
01/14/2016,31.03,663,30.5,31.2,30.02
01/13/2016,30.31,6126,31.69,31.99,29.96
01/12/2016,30.86,19662,30.88,32.38,30.36
01/11/2016,31.55,36927,33.16,33.38,31.2
01/08/2016,33.55,39738,33.8,34.73,32.79
01/07/2016,33.75,44205,34.52,34.73,32.18
01/06/2016,34.23,N/A,34.23,34.23,34.23
01/05/2016,36.42,28706,37.32,37.57,36.25
01/04/2016,37.22,40667,37.4,38.99,36.78
12/31/2015,37.28,17561,36.67,37.95,36.11
12/30/2015,36.46,17993,37.41,37.54,36.36
12/29/2015,37.79,19424,36.55,37.97,36.55
12/28/2015,36.62,11591,37.82,37.97,36.42
12/25/2015,37.89,N/A,37.89,37.89,37.89
12/24/2015,37.89,11782,37.73,38.1,36.93
12/23/2015,37.36,28488,36.42,37.89,36.3
12/22/2015,36.11,22617,36.32,36.72,35.99
12/21/2015,36.35,21853,36.62,36.81,36.04
12/18/2015,36.88,29941,36.85,37.72,36.41
12/17/2015,37.06,24039,37.65,37.93,36.76
12/16/2015,37.39,29413,38.38,38.74,37.18
12/15/2015,38.73,28332,37.94,39.69,37.83
12/14/2015,37.92,12243,37.81,38.41,36.38
12/11/2015,37.93,30715,39.62,39.74,37.36
12/10/2015,39.73,33637,40.43,40.67,39.45
12/09/2015,40.11,50093,40.54,41.57,39.59
12/08/2015,40.26,42774,40.89,41.45,39.82
12/07/2015,40.73,34043,43.22,43.22,40.6
12/04/2015,43,43109,44.12,44.82,42.68
12/03/2015,43.84,40230,42.77,44.69,42.63
12/02/2015,42.49,42852,44.34,44.62,42.44
12/01/2015,44.44,33970,44.61,45.17,44.02
11/30/2015,44.61,28915,44.85,45.74,44.45
11/27/2015,44.86,23133,45.5,46.29,44.8
11/26/2015,46.17,N/A,46.17,46.17,46.17
11/25/2015,46.17,75,46.27,46.29,46.11
11/24/2015,46.12,32819,45.16,46.5,44.94
11/23/2015,44.83,38534,44.35,45.72,43.58
11/20/2015,44.66,28724,44.3,45.5,44.06
11/19/2015,44.18,23232,44.28,44.76,43.7
11/18/2015,44.14,28304,43.97,44.73,43.35
11/17/2015,43.57,28998,44.72,45.1,43.5
11/16/2015,44.56,34882,44.48,45.18,43.17
11/13/2015,44.47,29546,45.14,45.94,44.16
11/12/2015,44.06,10806,45.86,46.18,44.02
11/11/2015,45.81,21275,47.12,47.74,45.63
11/10/2015,47.44,22599,47.39,47.85,46.95
11/09/2015,47.19,19727,47.49,48.4,47.02
11/06/2015,47.42,22906,48.09,48.57,47.26
11/05/2015,47.98,24353,48.94,49,47.94
11/04/2015,48.58,31202,50.39,50.86,48.5
11/03/2015,50.54,30356,48.89,50.92,48.48
11/02/2015,48.79,18708,49.46,49.68,48.6
10/30/2015,49.56,21146,48.54,50,48.3
10/29/2015,48.8,22520,49.13,49.4,48.17
10/28/2015,49.05,32237,46.89,49.23,46.61
10/27/2015,46.81,19003,47.52,47.54,46.41
10/26/2015,47.54,15082,47.91,48.31,47.3
10/23/2015,47.99,22771,48.26,48.64,47.44
10/22/2015,48.08,18072,48.02,48.73,47.64
10/21/2015,47.85,20504,48.49,48.66,47.53
10/20/2015,48.71,25631,48.99,49.19,48.22
10/19/2015,48.61,18867,50.56,50.64,48.58
10/16/2015,50.46,21327,50.17,50.69,49.34
10/15/2015,49.73,26251,49.46,50.27,48.71
10/14/2015,49.15,6320,49.17,49.5,48.73
10/13/2015,49.24,17999,50.3,50.69,48.9
10/12/2015,49.86,30324,52.61,53.3,49.78
10/09/2015,52.65,32523,53.27,54.05,52.23
10/08/2015,53.05,27535,51.81,53.56,51.29
10/07/2015,51.33,28541,51.49,53.14,51.22
10/06/2015,51.92,27803,49.27,52.26,48.86
10/05/2015,49.25,19414,48.25,49.86,47.89
10/02/2015,48.13,21181,48.06,48.49,46.94
10/01/2015,47.69,23269,48.38,49.84,47.64
09/30/2015,48.37,22851,47.93,49,47.81
09/29/2015,48.23,15043,47.21,48.64,47.21
09/28/2015,47.34,17547,48.34,48.39,47.26
09/25/2015,48.6,18310,48.13,49.18,47.85
09/24/2015,48.17,20796,47.96,48.47,47.4
09/23/2015,47.75,21910,49.05,50.26,47.67
09/22/2015,49.08,16939,48.52,49.21,47.7
09/21/2015,48.92,17637,47.59,48.98,47.55
09/18/2015,47.47,19426,49.21,49.8,47.17
09/17/2015,49.08,25163,49.94,50.14,48.33
09/16/2015,49.75,29266,47.89,50.32,47.78
09/15/2015,47.75,25406,47.57,48.21,47
09/14/2015,46.37,11153,48.15,48.32,46.29
09/11/2015,48.14,14404,48.66,48.96,47.18
09/10/2015,48.89,23869,47.52,48.97,46.82
09/09/2015,47.58,22039,49.38,50.03,47.44
09/08/2015,49.52,33271,49.22,49.85,47.62
09/07/2015,49.61,N/A,49.61,49.61,49.61
09/04/2015,49.61,190,49.22,49.46,48.86
09/03/2015,50.68,37731,50.4,52.45,49.83
09/02/2015,50.5,48871,48.5,51.01,47.73
09/01/2015,49.56,45217,52.78,53.46,48.48
08/31/2015,54.15,42647,49.86,54.29,48.24
08/28/2015,50.05,46868,47.49,50.98,46.62
08/27/2015,47.56,40217,43.71,47.73,43.71
08/26/2015,43.14,36934,43.44,43.76,42.82
08/25/2015,43.21,35273,42.79,44.49,42.67
08/24/2015,42.69,38773,45.35,45.45,42.22
08/21/2015,45.46,29550,46.12,46.5,45.08
08/20/2015,46.62,21833,47.05,47.37,46.04
08/19/2015,47.16,25601,48.71,49.1,46.79
08/18/2015,48.81,16381,48.51,49.03,48.24
08/17/2015,48.74,17083,48.83,49.43,48.36
08/14/2015,49.19,32302,48.6,49.84,48.45
08/13/2015,49.22,13990,49.85,50.35,48.86
08/12/2015,49.66,20502,49.2,50.02,48.76
08/11/2015,49.18,29453,50.23,51.1,48.62
08/10/2015,50.41,25425,48.22,50.49,48.08
08/07/2015,48.61,34663,49.64,50.05,48.43
08/06/2015,49.52,34180,49.66,49.82,48.88
08/05/2015,49.59,36120,50.15,51.03,49.03
08/04/2015,49.99,25374,49.73,50.45,49.66
08/03/2015,49.52,40448,51.96,51.97,49.37
07/31/2015,52.21,28764,53.5,53.64,51.64
07/30/2015,53.31,33268,53.56,54.36,53.03
07/29/2015,53.38,46575,53.01,54.32,52.52
07/28/2015,53.3,38165,53,54.07,52.3
07/27/2015,53.47,27516,54.45,54.86,52.82
07/24/2015,54.62,22878,55.47,55.59,54.3
07/23/2015,55.27,28507,55.95,56.52,55.09
07/22/2015,56.13,25011,56.84,56.89,55.94
07/21/2015,57.04,24677,56.51,57.43,56.34
07/20/2015,56.65,19353,56.93,57.43,56.34
07/17/2015,57.1,18808,57.14,57.36,56.39
07/16/2015,56.92,29140,57.44,57.99,56.87
07/15/2015,57.12,34555,58.84,58.92,56.94
07/14/2015,58.51,25141,57.64,58.74,56.43
07/13/2015,57.85,31326,57.68,58.83,56.85
07/10/2015,58.73,27401,58.27,59.68,57.87
07/09/2015,58.61,45293,57.25,59.25,56.94
07/08/2015,57.05,38803,57.48,57.75,55.88
07/07/2015,56.85,47023,57.02,57.83,55.1
07/06/2015,56.54,33653,59.85,60.34,56.39
07/03/2015,62.07,N/A,62.07,62.07,62.07
07/02/2015,62.07,13,62.08,61.7,61.54
07/01/2015,62.01,33527,63.07,63.35,61.84
06/30/2015,63.59,27830,61.98,63.82,61.72
06/29/2015,62.01,28345,62.58,62.96,61.36
06/26/2015,63.26,19156,63.28,63.62,62.48
06/25/2015,63.2,19073,63.56,63.93,62.73
06/24/2015,63.49,25454,64.68,65.06,63.02
06/23/2015,64.45,24849,63.33,64.95,62.76
06/22/2015,63.34,21932,63.01,63.73,62.1
06/19/2015,63.02,18789,64.07,64.54,62.35
06/18/2015,64.26,18470,63.79,64.95,63.45
06/17/2015,63.87,29704,63.67,65.46,62.58
06/16/2015,63.7,21588,63.89,64.4,63.42
06/15/2015,63.95,24703,64.32,64.72,63.39
06/12/2015,63.87,10782,64.91,64.92,63.71
06/11/2015,65.11,11819,65.57,66.04,64.51
06/10/2015,65.7,27018,65.14,66.35,64.92
06/09/2015,64.88,22837,62.88,65.2,62.8
06/08/2015,62.69,18069,62.9,63.32,62.47
06/05/2015,63.31,24108,62.1,63.42,60.94
06/04/2015,62.03,19795,63.82,64.08,61.8
06/03/2015,63.8,22656,65.39,65.39,63.46
06/02/2015,65.49,22440,64.81,65.85,64.58
06/01/2015,64.88,20587,65.25,65.74,64.25
05/29/2015,65.56,24897,63.09,65.83,62.69
05/28/2015,62.58,21059,62.38,62.95,61.27
05/27/2015,62.06,20924,63.88,64.66,61.97
05/26/2015,63.72,18997,65.55,66.22,63.28
05/25/2015,65.37,N/A,65.37,65.37,65.37
05/22/2015,65.37,14684,66.57,66.59,65.09
05/21/2015,66.54,21480,64.99,66.86,64.98
05/20/2015,65.03,15484,64.49,65.17,64.18
05/19/2015,64.02,22646,66.24,66.27,63.96
05/18/2015,66.27,14117,66.95,67.89,65.93
05/15/2015,66.81,13421,66.74,66.99,65.36
05/14/2015,66.59,294,66.23,67.21,66.05
05/13/2015,66.81,10733,67.2,68.15,66.39
05/12/2015,66.86,22129,64.7,67.27,64.68
05/11/2015,64.91,19524,65.42,65.69,64.29
05/08/2015,65.39,33609,65.65,66.1,64.25
05/07/2015,65.54,23553,67.3,68.46,65.18
05/06/2015,67.77,25534,67.67,69.6,67.37
05/05/2015,67.52,25250,66.3,68.39,66.24
05/04/2015,66.45,10868,66.42,67.09,65.96
05/01/2015,66.46,18893,66.65,66.88,65.53
04/30/2015,66.78,25613,65.54,66.94,65.44
04/29/2015,65.84,23331,64.49,66.71,64.16
04/28/2015,64.64,18321,64.59,65.48,63.91
04/27/2015,64.83,17682,65.26,65.57,64.41
04/24/2015,65.28,19862,64.87,65.77,64.5
04/23/2015,64.85,32381,62.82,65.59,62.21
04/22/2015,62.73,18579,61.92,63.31,61.41
04/21/2015,62.08,15230,63.36,63.47,61.66
04/20/2015,63.45,18271,64.14,64.34,62.1
04/17/2015,63.45,18139,63.93,64.49,62.93
04/16/2015,63.98,26273,62.88,64.85,61.98
04/15/2015,63.32,28019,59.95,63.45,59.92
04/14/2015,58.43,14504,58.24,59.14,57.8
04/13/2015,57.93,14712,58.08,59.53,57.46
04/10/2015,57.87,16661,56.74,58.13,56.29
04/09/2015,56.57,20411,56.07,58.04,56.01
04/08/2015,55.55,24149,58.22,58.71,55.47
04/07/2015,59.1,22448,57.7,59.27,57.04
04/06/2015,58.12,13974,55.88,58.25,54.79
04/03/2015,54.95,N/A,54.95,54.95,54.95
04/02/2015,54.95,27421,56.7,57.24,54
04/01/2015,57.1,27678,55.11,57.69,54.69
03/31/2015,55.11,21053,56.37,56.37,54.71
03/30/2015,56.29,21482,56.06,56.65,55.19
03/27/2015,56.41,23278,59,59.01,55.95
03/26/2015,59.19,32548,56.38,59.74,56.38
03/25/2015,56.48,25135,55.23,57.16,54.73
03/24/2015,55.11,16137,55.96,56.79,54.87
03/23/2015,55.92,20162,54.76,56.19,54.16
03/20/2015,55.32,17574,54.64,55.68,53.57
03/19/2015,54.43,N/A,54.43,54.43,54.43
03/18/2015,55.91,23259,53.33,56.85,52.7
03/17/2015,53.51,25155,54.15,54.35,52.57
03/16/2015,53.94,22640,54.78,54.99,52.66
03/13/2015,55.01,22989,57.46,57.46,54.78
03/12/2015,57.08,16037,57.94,58.79,56.52
03/11/2015,57.54,23123,56.21,57.92,55.93
03/10/2015,56.39,24270,58.4,58.73,56.13
03/09/2015,58.53,21726,59.3,60.03,58.4
03/06/2015,59.73,21883,61.03,61.2,59.18
03/05/2015,60.48,29109,60.48,61.55,60.08
03/04/2015,60.55,29920,60.71,60.91,59.49
03/03/2015,61.02,35924,60,61.81,59.87
03/02/2015,59.54,35290,62.29,62.4,59.36
02/27/2015,62.58,29992,60.8,62.81,60.7
02/26/2015,60.05,30357,62.47,62.63,59.65
02/25/2015,61.63,33712,58.7,62.13,58.41
02/24/2015,58.66,37446,59.09,60.31,58.12
02/23/2015,58.9,42269,60.42,60.64,58.38
02/20/2015,60.22,33633,60.1,61.13,59.89
02/19/2015,60.21,39620,59.26,60.97,57.8
02/18/2015,60.53,23955,62.2,62.39,59.26
02/17/2015,62.53,40276,61.5,63.03,60.28
02/16/2015,61.52,N/A,61.52,61.52,61.52
02/13/2015,61.52,35988,59.26,61.76,59.1
02/12/2015,57.05,499,55.09,57.39,55
02/11/2015,54.66,23457,56.88,56.96,53.95
02/10/2015,56.43,23342,58.01,58.54,56.1
02/09/2015,58.34,33391,58.56,59.56,57.35
02/06/2015,57.8,38480,57.35,59.03,56.79
02/05/2015,56.57,48251,54.85,57.85,52.95
02/04/2015,54.16,41995,57,58.05,53.5
02/03/2015,57.91,55141,55.05,58.99,54.85
02/02/2015,54.75,N/A,54.75,54.75,54.75
01/30/2015,52.99,35033,49.12,53.06,48.8
01/29/2015,49.13,26285,48.61,49.27,48.4
01/28/2015,48.47,29273,48.94,49.71,48.32
01/27/2015,49.6,25209,48.28,49.98,47.69
01/26/2015,48.16,25178,48.37,49.27,47.6
01/23/2015,48.79,28954,49.18,50.1,48.58
01/22/2015,48.52,33574,48.77,50.44,47.52
01/21/2015,49.03,28502,48.26,49.59,48.2
01/20/2015,47.99,33710,48.72,50.32,47.8
01/19/2015,50.17,N/A,50.17,50.17,50.17
01/16/2015,50.17,29006,48,50.35,47.99
01/15/2015,48.27,40698,49.9,52.4,48.07
01/14/2015,48.69,17052,46.85,49.07,45.64
01/13/2015,46.59,32920,47.27,47.27,45.23
01/12/2015,47.43,29059,49.35,49.89,47.17
01/09/2015,50.11,47507,51.25,51.56,48.9
01/08/2015,50.96,29169,51,51.89,49.82
01/07/2015,51.15,36962,51.06,51.84,49.68
01/06/2015,51.1,35178,53.23,53.52,50.53
01/05/2015,53.11,29836,55.56,56.29,52.67
01/02/2015,56.42,16587,57.63,58.22,55.52
01/01/2015,57.33,N/A,57.33,57.33,57.33
12/31/2014,57.33,8111,57.3,57.77,55.82
12/30/2014,57.9,7942,57.91,58.37,56.75
12/29/2014,57.88,11465,59.85,60.41,57.38
12/26/2014,59.45,2529,60.61,60.95,59.24
12/25/2014,60.24,N/A,60.24,60.24,60.24
12/24/2014,60.24,6285,61.68,61.68,59.4
12/23/2014,61.69,13062,60.3,62.11,59.89
12/22/2014,60.11,20328,61.93,62.94,59.87
12/19/2014,61.38,15404,59.88,62.64,59.11
12/18/2014,59.27,22954,60.95,63.63,59.17
12/17/2014,61.18,26965,59.93,63.44,58.73
12/16/2014,60.01,20583,60.86,61.23,58.55
12/15/2014,61.21,20545,62.42,63.45,60.47
12/12/2014,61.85,15911,63.15,63.55,61.36
12/11/2014,63.68,16526,64.77,65.1,63.14
12/10/2014,64.24,16770,66.31,66.31,63.57
12/09/2014,66.84,14024,66.05,67.02,65.35
12/08/2014,66.19,14573,68.17,68.44,65.94
12/05/2014,69.07,17973,69.39,69.88,68.11
12/04/2014,69.64,15513,70.25,70.61,68.83
12/03/2014,69.92,21176,71.12,71.45,69.48
12/02/2014,70.54,16709,72.66,73.01,70.41
12/01/2014,72.54,24870,70.19,73.01,67.59
11/28/2014,70.15,20727,72.62,77.39,69.83
11/27/2014,77.75,N/A,77.75,77.75,77.75
11/26/2014,77.75,13378,78.11,78.86,77.33
11/25/2014,78.33,16533,79.47,80.44,78.01
11/24/2014,79.68,10941,80.42,80.79,79.41
11/21/2014,80.36,19708,80.1,81.56,79.12
11/20/2014,79.33,15878,78.21,79.9,77.58
11/19/2014,78.1,21452,77.85,79.44,77.73
11/18/2014,78.47,15484,78.95,79.93,78.19
11/17/2014,79.31,12647,79.21,79.44,77.95
11/14/2014,79.41,14851,77.89,79.75,76.79
11/13/2014,77.92,221,79.91,79.91,78.14
11/12/2014,80.38,7442,81.22,81.65,79.82
11/11/2014,81.67,17707,81.98,82.31,80.47
11/10/2014,82.34,16379,83.72,84.95,82
11/07/2014,83.39,14131,82.59,83.85,82.21
11/06/2014,82.86,17150,83.03,83.22,82.03
11/05/2014,82.95,26096,82.76,84.46,81.65
11/04/2014,82.82,18149,84.29,84.39,82.1
11/03/2014,84.78,14501,85.86,86.39,84.07
10/31/2014,85.86,11249,86.04,86.22,84.59
10/30/2014,86.24,12025,87,87.12,85.74
10/29/2014,87.12,14478,86.3,87.92,86.21
10/28/2014,86.03,12869,85.48,86.35,85.09
10/27/2014,85.83,15223,86.17,86.25,84.54
10/24/2014,86.13,17576,86.65,86.68,85.36
10/23/2014,86.83,24216,84.4,87.16,84.13
10/22/2014,84.71,17258,86.39,87.05,84.51
10/21/2014,86.22,18851,85.11,86.47,85.11
10/20/2014,85.4,18951,86.22,86.68,84.41
10/17/2014,86.16,19470,86.16,87.31,85.54
10/16/2014,85.82,28711,83.4,87.98,82.94
10/15/2014,84.12,27471,85.79,85.99,83.4
10/14/2014,85.04,16532,88.11,88.7,84.54
10/13/2014,88.89,9788,89.18,89.69,87.93
10/10/2014,90.21,20833,89.01,90.46,88.05
10/09/2014,90.05,22499,91.52,91.83,88.47
10/08/2014,91.38,17003,91.82,91.82,90.58
10/07/2014,92.11,14546,92.9,92.93,91.41
10/06/2014,92.79,14363,91.87,93.19,91.25
10/03/2014,92.31,19694,93.59,93.96,91.48
10/02/2014,93.42,23707,94.35,94.35,91.62
10/01/2014,94.16,18896,94.56,96.22,93.82
09/30/2014,94.67,19137,97.05,97.79,94.26
09/29/2014,97.2,13563,97,97.34,96.28
09/26/2014,97,11382,97.04,97.5,96.47
09/25/2014,97,14021,96.88,97.55,96.24
09/24/2014,96.95,14986,96.84,97.27,95.62
09/23/2014,96.85,13561,96.88,97.57,96.56
09/22/2014,96.97,12338,98.2,98.2,96.39
09/19/2014,98.39,12442,97.54,98.48,97.19
09/18/2014,97.7,15140,98.58,99.14,97.44
09/17/2014,98.97,14761,99.04,99.54,98.52
09/16/2014,99.05,16021,97.88,99.44,97.48
09/15/2014,97.88,13466,97.53,98.39,97.02
09/12/2014,97.11,6142,98.13,98.78,96.91
09/11/2014,98.08,11642,97.94,98.46,96.74
09/10/2014,98.04,13084,99.43,99.43,97.62
09/09/2014,99.16,10601,100.13,100.6,99.04
09/08/2014,100.2,12077,100.95,100.99,99.37
09/05/2014,100.82,12409,101.87,102.41,100.36
09/04/2014,101.83,10472,102.34,102.95,101.69
09/03/2014,102.77,11649,100.5,103.13,100.47
09/02/2014,100.34,15998,102.86,103.28,100.19
09/01/2014,103.19,N/A,103.19,103.19,103.19
08/29/2014,103.19,9569,102.83,103.31,102.64
08/28/2014,102.46,9084,102.64,103.21,102.26
08/27/2014,102.72,11601,102.68,103.04,102.06
08/26/2014,102.5,8078,102.71,103.37,102.37
08/25/2014,102.65,4987,102.51,102.8,101.9
08/22/2014,102.29,9331,102.58,102.82,102
08/21/2014,102.63,8318,102.25,102.78,101.25
08/20/2014,102.28,10201,101.73,102.36,101.43
08/19/2014,101.56,13104,101.61,102.06,101.07
08/18/2014,101.6,9002,102.94,102.99,101.11
08/15/2014,103.53,11770,102.12,103.75,102.08
08/14/2014,102.01,193,103.74,104.13,102
08/13/2014,104.28,5797,102.91,104.34,102.39
08/12/2014,103.02,7232,104.53,104.53,102.65
08/11/2014,104.68,5966,104.89,105.41,104.5
08/08/2014,105.02,10715,106,106.82,104.67
08/07/2014,105.44,13400,104.65,105.89,104.18
08/06/2014,104.59,11009,104.77,105.44,104.54
08/05/2014,104.61,13175,105.58,105.62,104.08
08/04/2014,105.41,13995,104.74,105.66,104.53
08/01/2014,104.84,12987,105.71,106.11,104.4
07/31/2014,106.02,14149,105.93,106.58,105.44
07/30/2014,106.51,15341,107.49,107.85,105.86
07/29/2014,107.72,11578,107.58,108.03,107.15
07/28/2014,107.57,10386,108.07,108.08,107.02
07/25/2014,108.39,11754,107.14,108.45,106.74
07/24/2014,107.07,8594,108.09,108.09,106.83
07/23/2014,108.03,9836,107.1,108.2,107.03
07/22/2014,107.33,7992,107.68,108.37,107.06
07/21/2014,107.68,9404,107.13,107.85,106.82
07/18/2014,107.24,10083,108.41,108.64,106.98
07/17/2014,107.89,11742,107.28,108.7,106.81
07/16/2014,107.17,12476,106.92,107.96,106.9
07/15/2014,106.88,16861,107.63,107.67,105.6
07/14/2014,106.98,5169,106.85,107.45,106.22
07/11/2014,106.66,11767,108.57,108.57,106.26
07/10/2014,108.67,13514,108.1,108.88,107.77
07/09/2014,108.28,8510,108.87,108.99,108.14
07/08/2014,108.94,12267,110.23,110.23,108.7
07/07/2014,110.24,8443,110.58,110.91,109.96
07/04/2014,111,N/A,111,111,111
07/03/2014,111,11415,110.93,111.16,110.53
07/02/2014,111.24,14123,112.07,112.36,110.92
07/01/2014,112.29,11049,112.33,112.8,111.85
06/30/2014,112.36,10245,113.1,113.1,112.16
06/27/2014,113.3,6922,113.13,113.71,112.9
06/26/2014,113.21,9010,114.24,114.24,113.02
06/25/2014,114,12728,114.46,114.78,113.24
06/24/2014,114.46,11631,113.75,114.82,113.56
06/23/2014,114.12,11580,115.2,115.65,113.87
06/20/2014,114.81,11644,114.76,115.08,114.43
06/19/2014,115.06,13627,114.25,115.69,114.18
06/18/2014,114.26,12463,113.28,114.48,113.07
06/17/2014,113.45,10642,112.9,113.8,112.14
06/16/2014,112.94,10542,112.85,113.29,112.34
06/13/2014,112.46,10961,113.1,114.04,112.01
06/12/2014,113.02,6126,110.16,113.22,110.14
06/11/2014,109.95,6736,109.5,110.25,109.5
06/10/2014,109.52,9457,109.96,110.31,109.11
06/09/2014,109.99,8811,108.6,110.16,108.6
06/06/2014,108.61,7125,108.85,109.29,108.47
06/05/2014,108.79,8994,108.09,108.93,107.77
06/04/2014,108.4,7743,108.9,109.45,108.29
06/03/2014,108.82,5578,108.93,108.98,108.37
06/02/2014,108.83,7664,109.62,109.9,108.63
05/30/2014,109.41,8959,110.01,110.1,109.21
05/29/2014,109.97,7665,109.99,110.45,109.77
05/28/2014,109.81,8250,110.19,110.36,109.44
05/27/2014,110.02,10743,110.45,110.75,109.72
05/26/2014,110.54,N/A,110.54,110.54,110.54
05/23/2014,110.54,5217,110.37,110.7,110.27
05/22/2014,110.36,6079,110.46,111.03,110.21
05/21/2014,110.55,7235,109.75,110.73,109.71
05/20/2014,109.69,7468,109.21,110,109
05/19/2014,109.37,7073,109.8,110.3,109.32
05/16/2014,109.75,6116,109.15,110.03,108.88
05/15/2014,109.09,8822,109.3,109.64,108.85
05/14/2014,110.19,4384,109.44,110.33,109.34
05/13/2014,109.24,7376,108.51,109.35,108.04
05/12/2014,108.41,7091,108.3,108.73,108.09
05/09/2014,107.89,5949,108.15,109.01,107.64
05/08/2014,108.04,5942,108.01,108.14,107.38
05/07/2014,108.13,7519,107.21,108.22,106.98
05/06/2014,107.06,8056,107.56,108.2,106.98
05/05/2014,107.72,6320,108.69,108.88,107.05
05/02/2014,108.59,11266,107.68,108.93,107.68
05/01/2014,107.76,10357,107.98,108.07,106.85
04/30/2014,108.07,9041,108.7,108.73,107.55
04/29/2014,108.98,9236,108.1,109.35,108.1
04/28/2014,108.12,7055,109.83,110.16,107.88
04/25/2014,109.58,6099,110.4,110.62,109.24
04/24/2014,110.33,6383,109.22,110.63,109.1
04/23/2014,109.11,6153,109.36,109.53,108.61
04/22/2014,109.27,6410,109.88,109.96,108.54
04/21/2014,109.95,3064,109.53,110.05,108.94
04/18/2014,109.53,N/A,109.53,109.53,109.53
04/17/2014,109.53,6076,109.63,110.18,109.1
04/16/2014,109.6,7685,109.17,110.33,109.03
04/15/2014,109.36,7436,108.86,109.71,108.34
04/14/2014,109.07,2873,107.6,109.13,107.29
04/11/2014,107.33,2705,107.3,107.87,106.99
04/10/2014,107.46,3303,107.69,107.85,107.28
04/09/2014,107.98,4961,107.67,108.13,107.15
04/08/2014,107.67,4919,106.02,107.83,105.78
04/07/2014,105.82,4803,106.5,106.61,105.13
04/04/2014,106.72,4764,106.19,107.03,106.12
04/03/2014,106.15,5258,104.65,106.31,104.49
04/02/2014,104.79,5953,105.43,105.78,103.97
04/01/2014,105.62,5623,107.69,107.77,105.11
03/31/2014,107.76,4548,107.86,108.33,107.05
03/28/2014,108.07,2792,107.7,108.37,107.7
03/27/2014,107.83,4838,107,107.97,106.78
03/26/2014,107.03,4813,107.17,107.32,106.49
03/25/2014,106.99,4347,106.7,107.47,106.61
03/24/2014,106.81,5047,106.76,107.48,106.45
03/21/2014,106.92,4219,106.24,107.76,106.08
03/20/2014,106.45,7033,105.8,106.74,105.45
03/19/2014,105.85,7297,106.59,106.8,105.72
03/18/2014,106.79,7033,106.39,106.83,105.86
03/17/2014,106.24,6571,108.45,108.5,106.15
03/14/2014,108.21,6856,106.68,108.45,106.68
03/13/2014,107.39,2207,108.23,108.47,106.99
03/12/2014,108.02,5490,108.32,108.55,107.64
03/11/2014,108.55,4741,107.87,108.67,107.87
03/10/2014,108.08,5218,108.57,108.67,107.76
03/07/2014,109,6078,108.3,109.08,107.83
03/06/2014,108.1,7794,107.6,108.53,107.38
03/05/2014,107.76,6380,109.16,109.27,107.54
03/04/2014,109.3,5969,111.42,111.8,109.03
03/03/2014,111.2,8233,110.37,112.38,110.37
02/28/2014,109.07,5667,108.84,109.36,108.4
02/27/2014,108.96,5475,109.3,109.42,108.64
02/26/2014,109.52,5700,109.29,109.97,109.22
02/25/2014,109.51,5612,110.5,110.52,109.45
02/24/2014,110.64,4272,109.9,110.76,109.53
02/21/2014,109.85,4938,110.24,110.38,109.37
02/20/2014,110.3,5272,110.07,110.45,109.59
02/19/2014,110.47,4749,110.31,110.83,110.03
02/18/2014,110.46,5418,109.2,110.6,108.7
02/17/2014,109.08,N/A,109.08,109.08,109.08
02/14/2014,109.08,5486,108.62,109.25,107.89
02/13/2014,108.73,467,108.23,108.67,108.19
02/12/2014,108.79,3394,108.73,109.49,108.55
02/11/2014,108.68,4009,108.68,109.23,108.48
02/10/2014,108.63,4679,109.65,109.68,108.52
02/07/2014,109.57,6558,107.32,109.72,106.84
02/06/2014,107.19,4549,106.3,107.45,106.23
02/05/2014,106.25,4161,105.98,106.43,105.59
02/04/2014,105.78,3556,105.82,106.22,105.54
02/03/2014,106.04,6626,106.07,106.71,105.35
01/31/2014,106.4,6053,107.88,107.93,106.3
01/30/2014,107.95,5094,107.97,108.4,107.66
01/29/2014,107.85,5013,107.39,108.01,106.95
01/28/2014,107.41,5693,106.92,107.78,106.85
01/27/2014,106.69,5308,107.71,107.8,106.46
01/24/2014,107.88,7036,107.68,108.02,106.25
01/23/2014,107.58,6316,108.05,108.25,107.39
01/22/2014,108.27,5483,106.99,108.32,106.99
01/21/2014,106.73,7199,106.51,108,105.82
